WT_1,WT_2,WT_3,WT_4,WT_5,WT_6,WT_7,WT_8,WT_9,WT_10,WT_11,WT_12,WT_13,WT_14,WT_15,WT_16,WT_17,WT_18,WT_19,WT_20,WT_21,WT_22,WT_23,WT_24,WT_25,WT_26,WT_27,WT_28,WT_29,WT_30,WT_31,WT_32,ZS,longitude,latitude,BLD_HEIGHT,X,Y
0.003850000000000,0.003850000000000,-0.002400000000000,0.063410000000000,0.032050000000000,0.041150000000000,-0.017970000000000,-0.035450000000000,-0.009990000000000,-0.006260000000000,-0.036050000000000,-0.004590000000000,-0.009730000000000,-0.048360000000000,-0.031780000000000,-0.018640000000000,-0.012790000000000,-0.024290000000000,0.022640000000000,-0.114570000000000,0.044800000000000,0.077710000000000,0.193080000000000,0.205030000000000,0.112930000000000,-0.010460000000000,-0.040870000000000,-0.016130000000000,-0.043140000000000,0.000550000000000,0.036480000000000,"0",31.377739999999999,2.308810000000000,48.920209999999997,999.000000000000000,649347.365,6869135.300
-0.000320000000000,-0.000320000000000,-0.023030000000000,-0.016830000000000,0.003120000000000,-0.016320000000000,-0.007480000000000,-0.047900000000000,-0.048110000000000,-0.032960000000000,-0.041710000000000,-0.018670000000000,0.031490000000000,0.087340000000000,0.043040000000000,0.000650000000000,-0.000370000000000,-0.035340000000000,0.027120000000000,-0.104330000000000,-0.014340000000000,0.058030000000000,0.232610000000000,0.258760000000000,0.147000000000000,0.065000000000000,0.024140000000000,0.003440000000000,-0.023980000000000,-0.007670000000000,0.018950000000000,"0",31.814150000000001,2.317360000000000,48.920200000000001,999.000000000000000,649973.912,6869128.738
-0.012670000000000,-0.012670000000000,0.018050000000000,-0.011600000000000,-0.002780000000000,0.025080000000000,0.004500000000000,-0.021620000000000,-0.013570000000000,-0.021500000000000,-0.048580000000000,0.012860000000000,0.010020000000000,-0.065710000000000,-0.012810000000000,0.010540000000000,0.029130000000000,-0.069960000000000,0.058630000000000,-0.092460000000000,-0.050800000000000,0.071620000000000,0.244110000000000,0.220590000000000,0.087030000000000,0.029480000000000,0.055300000000000,0.012330000000000,-0.008180000000000,-0.003170000000000,0.007700000000000,"0",33.113039999999998,2.325900000000000,48.920189999999998,999.000000000000000,650599.726,6869122.249
-0.007470000000000,-0.007470000000000,-0.011250000000000,-0.037360000000000,-0.059410000000000,-0.083040000000000,-0.028140000000000,-0.055090000000000,-0.027130000000000,-0.027390000000000,-0.030570000000000,0.005320000000000,0.031420000000000,0.099850000000000,0.018930000000000,0.020580000000000,-0.008500000000000,-0.084460000000000,0.023830000000000,-0.119420000000000,-0.074460000000000,0.130960000000000,0.180870000000000,0.085310000000000,0.013740000000000,-0.036330000000000,0.018040000000000,0.012630000000000,0.005430000000000,-0.002200000000000,0.001660000000000,"0",34.798560000000002,2.334450000000000,48.920189999999998,999.000000000000000,651226.283,6869116.934
0.002710000000000,0.002710000000000,-0.002170000000000,-0.061130000000000,-0.009170000000000,-0.008230000000000,-0.003590000000000,-0.032350000000000,-0.019310000000000,-0.033310000000000,0.013500000000000,0.023150000000000,0.026910000000000,-0.038150000000000,-0.005340000000000,0.000830000000000,0.000810000000000,-0.052340000000000,0.010280000000000,-0.125010000000000,-0.032190000000000,0.148380000000000,0.109030000000000,-0.020630000000000,-0.075020000000000,-0.075830000000000,-0.016060000000000,-0.004170000000000,0.003400000000000,0.010230000000000,-0.000130000000000,"0",36.339039999999997,2.342990000000000,48.920180000000002,999.000000000000000,651852.099,6869110.581
0.000480000000000,0.000480000000000,0.002300000000000,-0.001420000000000,-0.055580000000000,-0.065400000000000,0.007550000000000,-0.016520000000000,0.016550000000000,0.000750000000000,0.034550000000000,0.036280000000000,0.067350000000000,0.016000000000000,-0.009450000000000,-0.022710000000000,-0.025250000000000,-0.061090000000000,0.009210000000000,-0.117320000000000,-0.082530000000000,0.048710000000000,0.055000000000000,-0.086450000000000,-0.086980000000000,-0.031080000000000,-0.044290000000000,-0.010770000000000,-0.012000000000000,0.001830000000000,0.007850000000000,"0",37.266930000000002,2.351540000000000,48.920160000000003,999.000000000000000,652478.639,6869103.177
0.001530000000000,0.001530000000000,-0.012620000000000,-0.080920000000000,-0.041300000000000,-0.094580000000000,-0.028920000000000,-0.008380000000000,0.044330000000000,0.009320000000000,0.022010000000000,0.016220000000000,0.066940000000000,0.056260000000000,-0.005490000000000,-0.039080000000000,-0.036220000000000,-0.010720000000000,-0.020490000000000,-0.092630000000000,-0.174680000000000,-0.154610000000000,0.049860000000000,-0.063200000000000,-0.095790000000000,0.021990000000000,-0.024260000000000,-0.024930000000000,-0.022190000000000,-0.002280000000000,0.012440000000000,"0",37.725960000000001,2.360080000000000,48.920150000000000,999.000000000000000,653104.457,6869096.960
0.001670000000000,0.001670000000000,0.006690000000000,0.010350000000000,-0.050370000000000,-0.067320000000000,-0.014430000000000,-0.000540000000000,0.030530000000000,-0.005060000000000,0.008740000000000,0.020990000000000,0.055990000000000,0.029000000000000,-0.055440000000000,-0.075700000000000,-0.070840000000000,0.036740000000000,-0.044070000000000,-0.058790000000000,-0.196820000000000,-0.239580000000000,0.007690000000000,-0.038280000000000,-0.058070000000000,-0.042230000000000,-0.016380000000000,0.001860000000000,-0.020380000000000,-0.006890000000000,0.008060000000000,"0",37.992040000000003,2.368630000000000,48.920140000000004,999.000000000000000,653731.008,6869090.804
0.001330000000000,0.001330000000000,0.001960000000000,-0.008880000000000,0.055200000000000,-0.044370000000000,-0.004270000000000,0.027310000000000,0.044290000000000,0.004250000000000,0.014070000000000,0.011470000000000,0.037660000000000,0.004330000000000,-0.036440000000000,-0.082360000000000,-0.062250000000000,0.047560000000000,-0.056820000000000,-0.023550000000000,-0.126530000000000,-0.223670000000000,-0.023830000000000,0.049740000000000,-0.046400000000000,-0.090160000000000,-0.049210000000000,-0.016830000000000,-0.008150000000000,-0.004360000000000,0.003370000000000,"0",38.309379999999997,2.377170000000000,48.920130000000000,999.000000000000000,654356.827,6869084.722
0.000680000000000,0.000680000000000,0.027080000000000,0.071470000000000,0.029940000000000,-0.006030000000000,0.006060000000000,0.012090000000000,0.012040000000000,-0.002240000000000,0.009290000000000,0.025630000000000,0.025600000000000,-0.069640000000000,-0.093650000000000,-0.078640000000000,-0.056940000000000,0.041670000000000,-0.066840000000000,0.024950000000000,-0.059840000000000,-0.089520000000000,-0.083700000000000,0.034080000000000,-0.016330000000000,-0.090080000000000,-0.075950000000000,-0.031620000000000,-0.011550000000000,-0.001350000000000,0.004230000000000,"0",38.865839999999999,2.385720000000000,48.920119999999997,999.000000000000000,654983.380,6869078.701
0.001370000000000,0.001370000000000,0.025010000000000,0.038480000000000,0.131310000000000,0.015750000000000,0.040250000000000,0.050460000000000,0.023480000000000,-0.008010000000000,-0.004280000000000,0.042540000000000,0.064470000000000,0.025500000000000,0.009720000000000,-0.023490000000000,-0.039350000000000,-0.011380000000000,-0.043540000000000,0.011330000000000,-0.018360000000000,0.011990000000000,0.021510000000000,0.033560000000000,-0.003190000000000,-0.066630000000000,-0.071850000000000,-0.033610000000000,-0.016360000000000,-0.002320000000000,0.006620000000000,"0",39.503290000000000,2.394260000000000,48.920099999999998,999.000000000000000,655609.192,6869071.643
0.006020000000000,0.006020000000000,0.026910000000000,0.065740000000000,0.050410000000000,-0.022670000000000,-0.008700000000000,0.012600000000000,0.001730000000000,-0.026970000000000,-0.017030000000000,0.040180000000000,0.077760000000000,-0.006120000000000,-0.012320000000000,0.002340000000000,-0.026770000000000,-0.001360000000000,-0.023610000000000,-0.069480000000000,-0.071510000000000,0.060990000000000,0.189040000000000,0.063550000000000,-0.017930000000000,-0.034500000000000,-0.058020000000000,-0.036600000000000,-0.015370000000000,-0.007040000000000,0.005990000000000,"0",40.244689999999999,2.402810000000000,48.920090000000002,999.000000000000000,656235.746,6869065.758
0.004880000000000,0.004880000000000,0.014350000000000,-0.000820000000000,0.174340000000000,0.022970000000000,0.022170000000000,0.042220000000000,0.026740000000000,-0.031440000000000,-0.043190000000000,0.035870000000000,0.101710000000000,0.096210000000000,0.079550000000000,0.052200000000000,0.017450000000000,-0.005290000000000,-0.029070000000000,-0.094730000000000,-0.030370000000000,0.121970000000000,0.258390000000000,0.128730000000000,0.028870000000000,-0.040640000000000,-0.044900000000000,-0.027300000000000,-0.016930000000000,-0.005310000000000,0.005200000000000,"0",41.162160000000000,2.411350000000000,48.920070000000003,999.000000000000000,656861.560,6869058.835
0.000320000000000,0.000320000000000,0.017040000000000,0.036330000000000,0.111550000000000,0.043370000000000,0.042890000000000,0.068390000000000,0.049520000000000,-0.017090000000000,-0.036210000000000,-0.009800000000000,0.083050000000000,0.100730000000000,0.098480000000000,0.049660000000000,-0.015240000000000,0.003030000000000,-0.042010000000000,-0.096370000000000,0.024240000000000,0.128550000000000,0.241300000000000,0.155010000000000,0.050050000000000,-0.008200000000000,-0.037810000000000,-0.024790000000000,-0.009520000000000,-0.008240000000000,0.001040000000000,"0",42.355310000000003,2.419900000000000,48.920059999999999,999.000000000000000,657488.116,6869053.085
-0.002300000000000,-0.002300000000000,0.018030000000000,-0.042290000000000,0.123980000000000,0.035880000000000,0.044860000000000,0.072240000000000,0.057110000000000,0.000720000000000,-0.026430000000000,-0.021110000000000,0.031220000000000,0.092670000000000,0.096750000000000,-0.012530000000000,-0.044180000000000,0.009550000000000,-0.053690000000000,-0.103950000000000,-0.008730000000000,0.084280000000000,0.167890000000000,0.118200000000000,0.051930000000000,0.007050000000000,-0.022980000000000,-0.005230000000000,-0.001600000000000,-0.005860000000000,-0.005460000000000,"0",43.928770000000000,2.428440000000000,48.920040000000000,999.000000000000000,658113.932,6869046.298
-0.000350000000000,-0.000350000000000,0.016240000000000,-0.031420000000000,0.100590000000000,0.027740000000000,0.034070000000000,0.055990000000000,0.044870000000000,-0.001290000000000,-0.016550000000000,-0.032140000000000,-0.020330000000000,0.084150000000000,0.094190000000000,-0.074530000000000,-0.073160000000000,0.016070000000000,-0.065370000000000,-0.091970000000000,-0.019730000000000,0.063600000000000,0.143640000000000,0.110190000000000,0.053990000000000,0.010110000000000,-0.021590000000000,-0.007520000000000,-0.001270000000000,-0.005010000000000,-0.005440000000000,"0",45.643419999999999,2.436990000000000,48.920029999999997,999.000000000000000,658740.489,6869040.684
-0.003440000000000,-0.003440000000000,-0.032080000000000,-0.047470000000000,0.042850000000000,0.002100000000000,0.014810000000000,0.026480000000000,0.020570000000000,0.023090000000000,0.016620000000000,0.012730000000000,0.006500000000000,-0.015910000000000,-0.016080000000000,0.028200000000000,0.020320000000000,-0.003330000000000,-0.047960000000000,0.010200000000000,-0.054490000000000,-0.030660000000000,0.165230000000000,0.151360000000000,0.182510000000000,0.101840000000000,0.065750000000000,0.009110000000000,-0.031750000000000,0.003900000000000,0.005550000000000,"0",37.875290000000000,2.223360000000000,48.914639999999999,999.000000000000000,643079.412,6868574.142
-0.002250000000000,-0.002250000000000,-0.015320000000000,-0.017650000000000,0.005540000000000,0.003800000000000,0.008040000000000,0.008220000000000,0.019890000000000,0.020860000000000,0.024260000000000,0.017400000000000,0.015830000000000,-0.009060000000000,-0.011530000000000,0.045250000000000,0.030380000000000,-0.004300000000000,-0.052140000000000,0.000170000000000,-0.047200000000000,-0.029030000000000,0.096520000000000,0.119660000000000,0.115660000000000,0.067810000000000,0.057260000000000,0.009670000000000,-0.017410000000000,0.004320000000000,0.002860000000000,"0",38.538960000000003,2.231900000000000,48.914639999999999,6.828330000000000,643705.296,6868568.020
-0.001050000000000,-0.001050000000000,0.001440000000000,0.012180000000000,-0.031780000000000,0.005500000000000,0.001270000000000,-0.010040000000000,0.019210000000000,0.018620000000000,0.004930000000000,0.032820000000000,0.005520000000000,-0.003400000000000,0.020730000000000,0.029020000000000,-0.007590000000000,-0.027800000000000,-0.041600000000000,-0.009860000000000,-0.039910000000000,-0.027400000000000,0.027810000000000,0.087970000000000,0.048810000000000,0.033790000000000,0.048770000000000,0.010240000000000,-0.003070000000000,0.004740000000000,0.000170000000000,"0",39.878900000000002,2.240450000000000,48.914639999999999,6.555000000000000,644331.913,6868561.958
0.004750000000000,0.004750000000000,0.019160000000000,0.011760000000000,-0.019970000000000,-0.029280000000000,-0.006990000000000,-0.001700000000000,0.033040000000000,0.019420000000000,0.001210000000000,0.031250000000000,0.026980000000000,-0.010990000000000,0.009990000000000,0.014250000000000,-0.038300000000000,-0.028960000000000,-0.025130000000000,-0.016260000000000,-0.012410000000000,-0.109720000000000,-0.049960000000000,-0.052890000000000,-0.028050000000000,0.013560000000000,0.025180000000000,0.001420000000000,-0.003070000000000,0.010910000000000,-0.000880000000000,"0",40.996099999999998,2.248990000000000,48.914639999999999,7.451670000000000,644957.799,6868555.972
0.011220000000000,0.011220000000000,0.013400000000000,0.004300000000000,-0.029380000000000,-0.014770000000000,-0.011360000000000,-0.023570000000000,0.019340000000000,0.006800000000000,0.003390000000000,0.049470000000000,0.022560000000000,0.002680000000000,0.027870000000000,0.007340000000000,-0.032110000000000,-0.014450000000000,-0.034410000000000,-0.011270000000000,-0.018850000000000,-0.174000000000000,-0.143200000000000,-0.098850000000000,-0.068130000000000,0.000400000000000,0.015720000000000,-0.004150000000000,-0.002180000000000,0.010410000000000,-0.000540000000000,"0",40.853569999999998,2.257540000000000,48.914630000000002,9.227499999999999,645584.407,6868548.934
0.015470000000000,0.015470000000000,-0.010100000000000,0.003630000000000,-0.014350000000000,-0.026330000000000,-0.015770000000000,-0.014200000000000,0.003670000000000,-0.017300000000000,-0.021720000000000,0.029450000000000,0.008720000000000,-0.001990000000000,0.042270000000000,-0.000260000000000,-0.033870000000000,-0.018190000000000,-0.039180000000000,-0.017090000000000,-0.000520000000000,-0.092850000000000,-0.108660000000000,-0.095320000000000,-0.079240000000000,-0.049850000000000,-0.023290000000000,-0.004160000000000,0.007120000000000,0.015190000000000,-0.003950000000000,"0",39.940260000000002,2.266080000000000,48.914630000000002,9.150000000000000,646210.293,6868543.082
0.020120000000000,0.020120000000000,0.051670000000000,0.020440000000000,0.015350000000000,0.021870000000000,-0.006770000000000,-0.033470000000000,-0.040030000000000,-0.076590000000000,0.012770000000000,0.006090000000000,0.009030000000000,-0.038070000000000,0.020830000000000,-0.003220000000000,-0.048380000000000,-0.023400000000000,-0.023130000000000,-0.036350000000000,0.004370000000000,-0.001500000000000,-0.094380000000000,-0.054260000000000,-0.097770000000000,-0.090070000000000,-0.073130000000000,-0.024350000000000,0.012960000000000,0.021370000000000,-0.011610000000000,"0",37.222239999999999,2.274620000000000,48.914619999999999,10.527500000000000,646836.170,6868536.187
0.010560000000000,0.010560000000000,-0.013010000000000,0.042920000000000,0.037550000000000,0.015370000000000,-0.011170000000000,-0.041730000000000,-0.057120000000000,-0.068650000000000,0.040290000000000,-0.005160000000000,0.003320000000000,0.009980000000000,0.046200000000000,-0.007110000000000,-0.032960000000000,-0.023500000000000,-0.005010000000000,-0.045780000000000,0.013770000000000,0.050930000000000,-0.050670000000000,0.001560000000000,-0.058980000000000,-0.086200000000000,-0.076570000000000,-0.029350000000000,0.007670000000000,0.026820000000000,-0.011780000000000,"0",33.663469999999997,2.283170000000000,48.914619999999999,9.008330000000001,647462.791,6868530.464
0.003730000000000,0.003730000000000,0.025140000000000,-0.017380000000000,-0.013680000000000,-0.002170000000000,-0.019980000000000,-0.015330000000000,0.005590000000000,-0.009170000000000,0.009620000000000,-0.010880000000000,-0.012790000000000,-0.042490000000000,0.001350000000000,-0.008950000000000,-0.044060000000000,-0.026010000000000,-0.007090000000000,-0.065300000000000,0.040870000000000,0.101200000000000,0.057190000000000,0.090710000000000,0.006430000000000,-0.077320000000000,-0.084560000000000,-0.026710000000000,-0.001110000000000,0.026400000000000,-0.002310000000000,"0",32.637500000000003,2.291710000000000,48.914610000000003,10.199999999999999,648088.670,6868523.704
0.003990000000000,0.003990000000000,-0.059700000000000,0.021500000000000,-0.014670000000000,-0.020770000000000,-0.010780000000000,-0.024380000000000,0.002240000000000,0.008800000000000,0.007850000000000,-0.030990000000000,0.019380000000000,0.094420000000000,0.075310000000000,-0.030020000000000,-0.045680000000000,-0.017240000000000,-0.009480000000000,-0.083790000000000,0.036820000000000,0.109960000000000,0.102880000000000,0.160640000000000,0.087240000000000,-0.027620000000000,-0.067420000000000,-0.026980000000000,-0.029520000000000,0.019230000000000,0.019280000000000,"0",31.183119999999999,2.300260000000000,48.914600000000000,10.093330000000000,648715.282,6868517.005
0.004680000000000,0.004680000000000,-0.005290000000000,0.015420000000000,0.015660000000000,0.009160000000000,-0.008930000000000,-0.024000000000000,-0.007440000000000,-0.000970000000000,-0.039040000000000,-0.006280000000000,-0.014970000000000,-0.063570000000000,-0.039590000000000,-0.019230000000000,-0.013910000000000,-0.027550000000000,0.003200000000000,-0.087570000000000,0.016300000000000,0.043170000000000,0.106210000000000,0.181480000000000,0.162390000000000,0.044090000000000,-0.023010000000000,-0.018110000000000,-0.052760000000000,-0.000690000000000,0.044060000000000,"0",30.169160000000002,2.308800000000000,48.914600000000000,10.734999999999999,649341.172,6868511.492
-0.000420000000000,-0.000420000000000,-0.031180000000000,0.011310000000000,-0.007340000000000,-0.008750000000000,0.004720000000000,-0.031070000000000,-0.036450000000000,-0.034480000000000,-0.046550000000000,-0.024140000000000,0.035530000000000,0.105810000000000,0.054040000000000,0.004870000000000,0.002060000000000,-0.028340000000000,-0.007510000000000,-0.064630000000000,-0.021920000000000,-0.010920000000000,0.118410000000000,0.222150000000000,0.190000000000000,0.101460000000000,0.016650000000000,0.011610000000000,-0.028710000000000,-0.010680000000000,0.022040000000000,"0",29.567049999999998,2.317350000000000,48.914589999999997,9.796670000000001,649967.786,6868504.929
-0.015860000000000,-0.015860000000000,0.020470000000000,-0.014640000000000,0.002030000000000,0.002830000000000,-0.012480000000000,-0.031230000000000,-0.021450000000000,-0.020340000000000,-0.055950000000000,0.014920000000000,0.008430000000000,-0.083830000000000,-0.014780000000000,0.017610000000000,0.039890000000000,-0.054220000000000,0.007990000000000,-0.031790000000000,-0.040550000000000,-0.036920000000000,0.121220000000000,0.177740000000000,0.103830000000000,0.058180000000000,0.023170000000000,0.017130000000000,-0.008560000000000,-0.004590000000000,0.007890000000000,"0",31.585709999999999,2.325890000000000,48.914580000000001,9.945000000000000,650593.667,6868498.440
-0.009430000000000,-0.009430000000000,-0.015670000000000,-0.009870000000000,-0.061250000000000,-0.054330000000000,-0.034620000000000,-0.044410000000000,-0.027870000000000,-0.028020000000000,-0.034480000000000,0.005160000000000,0.035220000000000,0.125570000000000,0.026200000000000,0.030610000000000,-0.005960000000000,-0.061440000000000,0.011060000000000,-0.051360000000000,-0.083160000000000,0.012620000000000,0.081430000000000,0.053370000000000,0.008270000000000,-0.031870000000000,-0.013830000000000,0.010840000000000,0.009010000000000,-0.002810000000000,0.000270000000000,"0",37.363799999999998,2.334430000000000,48.914569999999998,8.925000000000001,651219.550,6868492.018
0.003170000000000,0.003170000000000,-0.003840000000000,-0.040190000000000,0.005990000000000,-0.008620000000000,-0.012780000000000,-0.026480000000000,-0.029880000000000,-0.035990000000000,0.019570000000000,0.027290000000000,0.029510000000000,-0.044940000000000,-0.003180000000000,0.006020000000000,0.006830000000000,-0.044500000000000,0.009770000000000,-0.084960000000000,-0.080240000000000,0.043500000000000,0.033750000000000,-0.042060000000000,-0.079710000000000,-0.106610000000000,-0.052850000000000,-0.020940000000000,0.007020000000000,0.013260000000000,-0.002010000000000,"0",37.613309999999998,2.342980000000000,48.914560000000002,7.137500000000000,651846.166,6868485.658
0.000240000000000,0.000240000000000,0.002050000000000,0.013520000000000,-0.048400000000000,-0.028400000000000,-0.005040000000000,-0.023330000000000,-0.014790000000000,0.005590000000000,0.044970000000000,0.043840000000000,0.079450000000000,0.023220000000000,-0.008250000000000,-0.024130000000000,-0.024860000000000,-0.037490000000000,-0.013300000000000,-0.079130000000000,-0.124260000000000,-0.011900000000000,0.008270000000000,-0.066380000000000,-0.044080000000000,-0.073510000000000,-0.063690000000000,-0.026500000000000,-0.011770000000000,0.003210000000000,0.007970000000000,"0",37.904870000000003,2.351520000000000,48.914549999999998,8.723330000000001,652472.050,6868479.372
0.001290000000000,0.001290000000000,-0.016370000000000,-0.067620000000000,-0.037320000000000,-0.072290000000000,-0.034680000000000,-0.023480000000000,0.004930000000000,0.014720000000000,0.028250000000000,0.019160000000000,0.077740000000000,0.073060000000000,-0.003840000000000,-0.046420000000000,-0.037770000000000,-0.005630000000000,-0.021380000000000,-0.089800000000000,-0.143670000000000,-0.125710000000000,0.045650000000000,-0.021440000000000,-0.052080000000000,0.003850000000000,-0.046060000000000,-0.042430000000000,-0.023990000000000,-0.001500000000000,0.013750000000000,"0",38.119639999999997,2.360070000000000,48.914540000000002,8.650000000000000,653098.668,6868473.148
