PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude,X,Y
101440.163820000001579,100751.543239999999059,99997.730150000003050,99102.149179999993066,98042.970790000006673,96790.571930000005523,95309.397490000003017,93558.560419999994338,91492.237250000005588,89060.397589999993215,86208.668900000004214,82880.207139999998617,79015.526599999997416,74553.583079999996698,69442.945460000002640,63942.804669999997714,58585.401330000000598,53610.939729999998235,48993.330829999998969,44704.601040000001376,40719.140879999999015,37014.091319999999541,33573.744030000001658,30384.276669999999285,27431.459849999999278,24700.827290000001085,22181.413700000000972,19869.371230000000651,17767.610990000001038,15878.972620000000461,14191.751459999999497,12684.099870000000010,298.025579999999991,298.025579999999991,297.964229999999986,300.591139999999996,303.053819999999973,304.907080000000008,305.954310000000021,306.591650000000016,306.907660000000021,307.149490000000014,307.459279999999978,308.187130000000025,309.026270000000011,309.413259999999980,309.979030000000023,311.854519999999980,315.390490000000000,319.276400000000024,322.249050000000011,325.118460000000027,327.026459999999986,328.746930000000020,330.462609999999984,332.230889999999988,333.756979999999999,335.088019999999972,336.858079999999973,340.580359999999985,347.815459999999973,359.313350000000014,371.224570000000028,371.224570000000028,56.989289999999997,0.500000000000000,"2","4",6.500000000000000,"10",29.874770000000002,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,20.042500000000000,299.212490000000003,298.760929999999973,298.561640000000011,298.161400000000015,297.632549999999981,297.311030000000017,101409.106190000005881,101391.660109999997076,101368.398690000001807,101269.290460000003804,101065.991290000005392,100834.347989999994752,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.325840000000000,48.892119999999998,650568.680,6866001.016
101288.589840000000549,100601.102669999992941,99848.666509999995469,98955.495630000004894,97899.527400000006310,96650.397100000001956,95172.589730000006966,93425.373139999996056,91363.210930000001099,88936.068249999996624,86089.779720000005909,82767.609119999993709,78910.087150000006659,74456.353199999997742,69355.172850000002654,63865.481979999996838,58518.384059999996680,53553.051780000001600,48943.519460000003164,44662.049610000001849,40682.933830000001763,36983.651619999996910,33548.541420000001381,30363.663499999998749,27414.950379999998404,24687.910710000000108,22171.614939999999478,19862.324730000000272,17763.083630000000994,15876.543369999999413,14190.972139999999854,12684.676229999999123,297.917970000000025,297.917970000000025,297.973450000000014,301.039840000000027,303.331639999999993,305.054500000000019,306.001689999999996,306.615540000000010,306.921100000000024,307.149679999999989,307.474249999999984,308.181500000000028,309.051730000000020,309.384200000000021,309.997599999999977,311.898570000000007,315.459369999999979,319.284319999999980,322.287789999999973,325.156720000000007,327.026430000000005,328.780910000000006,330.468320000000006,332.243420000000015,333.759529999999984,335.078210000000013,336.848059999999975,340.594420000000014,347.874860000000012,359.301249999999982,371.229159999999979,371.229159999999979,70.140580000000000,0.500000000000000,"2","4",6.500000000000000,"10",29.848440000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,19.236670000000000,299.026020000000017,298.581979999999987,298.387360000000001,298.000490000000013,297.491309999999999,297.174419999999998,101247.297680000003311,101229.869670000000042,101206.632310000000871,101112.308030000000144,100914.002630000002682,100682.803050000002258,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.334380000000000,48.892110000000002,651194.832,6865994.592
101240.502319999999600,100553.321330000006128,99801.412129999996978,98909.045010000001639,97853.959409999995842,96605.766390000004321,95128.929260000004433,93382.745460000005551,91321.815589999998338,88896.214259999993374,86051.650349999996251,82731.367039999997360,78876.093590000004042,74424.957559999995283,69326.749559999996563,63840.595240000002377,58496.967779999999038,53534.533470000002126,48927.669199999996636,44648.488239999998768,40671.282550000003539,36973.941550000003190,33540.617250000002969,30357.148900000000140,27409.710159999998723,24683.827109999998356,22168.478540000000066,19859.990989999998419,17761.592880000000150,15875.756849999999758,14190.680150000000140,12684.822739999999612,297.863830000000007,297.863830000000007,298.069259999999986,301.128379999999993,303.378940000000000,305.087120000000027,306.002779999999973,306.613810000000001,306.924339999999972,307.157449999999983,307.462089999999989,308.170470000000023,309.057790000000011,309.393430000000023,310.008579999999995,311.988350000000025,315.463050000000010,319.297869999999989,322.323519999999974,325.161209999999983,327.033950000000004,328.831349999999986,330.468259999999987,332.213489999999979,333.748749999999973,335.054829999999981,336.823350000000005,340.602790000000027,347.927340000000015,359.277179999999987,371.225329999999985,371.225329999999985,74.363150000000005,0.500000000000000,"2","4",6.500000000000000,"10",29.838090000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,20.715000000000000,299.194650000000024,298.670540000000017,298.442999999999984,297.981699999999989,297.395519999999976,297.062130000000025,101216.147349999999278,101198.720979999998235,101175.485820000001695,101072.583090000000084,100865.749119999993127,100634.651459999993676,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.342920000000000,48.892099999999999,651820.986,6865988.235
101392.943320000005770,100704.113660000002710,99950.481020000006538,99055.536789999998291,97997.263219999993453,96746.002699999997276,95265.742949999999837,93515.525179999996908,91450.196540000004461,89019.791240000005928,86169.702950000006240,82842.974300000001676,78980.383270000005723,74520.981929999994463,69413.338990000003832,63917.069550000000163,58563.597629999996570,53592.226450000001932,48977.434079999999085,44691.019139999996696,40707.229460000002291,37004.265030000002298,33565.944419999999809,30377.908640000001469,27426.405660000000353,24696.917969999998604,22178.333180000001448,19866.844270000001416,17765.932359999998880,15878.101800000000367,14191.355069999999614,12684.159009999999398,297.737950000000012,297.737950000000012,298.004860000000008,300.635190000000023,303.183280000000025,304.976789999999994,305.886430000000018,306.516660000000002,306.912339999999972,307.153560000000027,307.453039999999987,308.134830000000022,309.035610000000020,309.434340000000020,310.003699999999981,311.988240000000019,315.434309999999982,319.269970000000001,322.320550000000026,325.103689999999972,327.019529999999975,328.849179999999990,330.460820000000012,332.193949999999973,333.724929999999972,335.028920000000028,336.781979999999976,340.514529999999979,347.936820000000012,359.258210000000020,371.223630000000014,371.223630000000014,61.303080000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.867059999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,14.436669999999999,298.863530000000026,298.409019999999998,298.214159999999993,297.870189999999980,297.395820000000015,297.081459999999993,101295.716079999998328,101278.264460000005784,101254.995639999993728,101188.466209999998682,101017.742650000000140,100786.085569999995641,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.351460000000000,48.892090000000003,652447.140,6865981.946
101478.175940000000992,100788.502439999996568,100033.774260000005597,99137.364189999992959,98077.531270000006771,96824.517170000006445,95342.320540000000619,93589.987559999994119,91522.154689999995753,89088.867199999993318,86235.680909999995492,82905.481629999994766,79038.777860000001965,74574.648409999994328,69461.690830000006827,63959.760790000000270,58600.793660000003001,53624.583989999999176,49005.331810000003316,44714.788090000001830,40727.331189999997150,37021.192239999996673,33580.102980000003299,30389.617229999999836,27435.921470000001136,24704.375940000001719,22183.954109999998764,19870.733410000000731,17768.309470000000147,15879.341410000000906,14191.724229999999807,12683.780590000000302,297.700120000000027,297.700120000000027,297.825159999999983,300.453730000000007,303.090269999999975,304.856330000000014,305.843250000000012,306.476940000000013,306.885569999999973,307.142510000000016,307.469679999999983,308.128489999999999,308.989599999999996,309.438859999999977,309.986260000000016,311.980540000000019,315.415129999999976,319.273050000000012,322.285709999999995,325.091229999999996,327.016450000000020,328.878030000000024,330.473189999999988,332.253699999999981,333.720959999999991,335.024110000000007,336.760559999999998,340.466259999999977,347.898579999999981,359.270429999999976,371.237819999999999,371.237819999999999,54.003570000000003,0.500000000000000,"2","4",6.500000000000000,"10",29.888150000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,15.502500000000000,298.728470000000016,298.264229999999998,298.069410000000005,297.714290000000005,297.356449999999995,297.055729999999983,101393.171289999998407,101375.703439999997499,101352.412960000001476,101279.615669999999227,101102.445399999996880,100870.408970000004047,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.360000000000000,48.892080000000000,653073.295,6865975.725
101495.664640000002692,100805.782250000003842,100050.787559999997029,99153.960829999996349,98093.739379999999073,96840.408880000002682,95357.856289999996079,93605.067269999999553,91536.692819999996573,89102.783330000005662,86248.950710000004619,82918.112760000003618,79050.498380000004545,74585.345249999998487,69471.301890000002459,63968.127240000001621,58608.096080000002985,53631.253839999997581,49011.056109999997716,44719.556290000000445,40731.381240000002435,37024.548110000003362,33583.008320000000822,30392.090110000001005,27438.001779999998689,24706.077330000000075,22185.267850000000180,19871.587479999998322,17768.731820000000880,15879.517110000000685,14191.762619999999515,12683.671350000000530,297.673389999999984,297.673389999999984,297.765550000000019,300.346789999999999,303.073300000000017,304.829529999999977,305.829839999999990,306.450339999999983,306.879230000000007,307.134849999999972,307.474919999999997,308.133899999999983,308.955039999999997,309.430049999999994,309.965300000000013,311.945020000000000,315.431140000000028,319.303909999999973,322.215660000000014,325.105300000000000,326.985599999999977,328.901639999999986,330.502499999999998,332.276200000000017,333.745069999999998,335.046359999999993,336.758440000000007,340.425659999999993,347.879920000000027,359.278020000000026,371.248839999999973,371.248839999999973,52.535060000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.892669999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,10.683330000000000,298.423380000000009,298.022449999999992,297.817240000000027,297.554959999999994,297.242619999999988,296.981960000000015,101354.164130000004661,101336.688829999999143,101313.388420000002952,101268.632219999999506,101119.440990000002785,100887.270510000002105,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.368540000000000,48.892069999999997,653699.451,6865969.572
101478.287809999994352,100788.564670000007027,100033.708559999999125,99136.995899999994435,98076.956309999994119,96823.928209999998217,95341.751759999999194,93589.363299999997253,91521.485140000004321,89088.204450000004726,86235.006410000001779,82904.860079999998561,79038.021160000003874,74573.844880000004196,69460.863110000005690,63958.741650000003574,58599.937380000003031,53624.559390000002168,49005.311450000001059,44714.542909999996482,40727.161509999998088,37020.942309999998542,33580.116340000000491,30389.758190000000468,27436.185910000000149,24704.735300000000279,22184.306309999999939,19870.874169999999140,17768.156889999998384,15879.147460000000137,14191.625729999999749,12683.697009999999864,297.673290000000009,297.673290000000009,297.742329999999981,300.291449999999998,303.047869999999989,304.813820000000021,305.815960000000018,306.435780000000022,306.887830000000008,307.142760000000010,307.465100000000007,308.135029999999972,308.947420000000022,309.422990000000027,309.931390000000022,311.918330000000026,315.438589999999976,319.367390000000000,322.157609999999977,325.142850000000010,326.960620000000006,328.933710000000019,330.512270000000001,332.274400000000014,333.769679999999994,335.055999999999983,336.773820000000001,340.399440000000027,347.855430000000013,359.290000000000020,371.253420000000006,371.253420000000006,54.077919999999999,0.500000000000000,"2","4",6.500000000000000,"10",29.888649999999998,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,18.170000000000002,298.685479999999984,298.242970000000014,298.052149999999983,297.671080000000018,297.256939999999986,296.974550000000022,101423.402419999998529,101405.929680000001099,101382.632679999995162,101294.278820000006817,101101.520829999994021,100869.415580000000773,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.377080000000000,48.892049999999998,654325.599,6865962.374
101465.064119999995455,100775.105549999992945,100020.017200000002049,99123.225370000000112,98063.410560000003898,96810.729999999995925,95328.957079999992857,93577.039040000003297,91509.620160000005853,89076.790550000005169,86224.035189999995055,82894.381840000001830,79028.138019999998505,74564.784440000003087,69452.637430000002496,63951.221129999998084,58593.477930000000924,53619.213329999998678,49000.715889999999490,44710.623119999996561,40723.831780000000435,37018.109880000003614,33577.836490000001504,30387.936580000001413,27434.725340000000870,24703.653630000000703,22183.533029999998689,19870.314809999999852,17767.724330000000919,15878.850469999999405,14191.497059999999692,12683.698060000000623,297.517110000000002,297.517110000000002,297.594980000000021,300.249900000000025,303.099330000000009,304.829999999999984,305.857160000000022,306.445749999999975,306.899850000000015,307.145449999999983,307.454819999999984,308.129059999999981,308.922790000000020,309.400939999999991,309.918209999999988,311.871860000000027,315.481940000000009,319.365920000000017,322.166980000000024,325.146929999999998,326.947900000000004,328.931899999999985,330.529530000000022,332.251869999999997,333.776430000000005,335.065220000000011,336.780030000000011,340.395669999999996,347.838900000000024,359.283970000000011,371.261300000000006,371.261300000000006,55.293990000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.885190000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,12.605000000000000,298.181919999999991,297.881059999999991,297.741269999999986,297.517280000000028,297.198770000000025,296.934570000000008,101344.514899999994668,101327.042079999999260,101303.744980000003125,101247.802830000000540,101087.469519999998738,100855.390109999993001,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.385620000000000,48.892040000000001,654951.757,6865956.357
101446.041889999993145,100756.174859999999171,100001.183690000005299,99104.675640000001295,98045.315810000000056,96793.071869999999763,95311.734119999993709,93560.271840000001248,91493.363779999999679,89061.073569999993197,86208.944409999996424,82879.988549999994575,79014.545979999995325,74552.301160000002710,69441.296940000000177,63941.063779999996768,58584.812639999996463,53611.813600000001315,48994.460120000003371,44705.265670000000682,40719.226609999997891,37014.293819999998959,33574.648809999998775,30385.400030000000697,27432.707009999998263,24702.098129999998491,22182.393779999998515,19869.494289999998728,17767.136370000000170,15878.480489999999918,14191.342679999999746,12683.719610000000102,297.484840000000020,297.484840000000020,297.559090000000026,300.342899999999986,303.164559999999994,304.865020000000015,305.872070000000008,306.451520000000016,306.905269999999973,307.148520000000019,307.456140000000005,308.107579999999984,308.878660000000025,309.319599999999980,309.889020000000016,311.872070000000008,315.516149999999982,319.346830000000011,322.212660000000028,325.086340000000007,326.983259999999973,328.896279999999990,330.533639999999991,332.250049999999987,333.769279999999981,335.066629999999975,336.780860000000018,340.382380000000012,347.834549999999979,359.282010000000014,371.263050000000021,371.263050000000021,56.958930000000002,0.500000000000000,"2","4",6.500000000000000,"10",29.880849999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,13.862500000000001,297.905590000000018,297.649209999999982,297.536679999999990,297.401130000000023,297.191550000000007,296.977140000000020,101339.639590000006137,101322.172510000003967,101298.883069999996223,101235.637690000003204,101068.052339999994729,100836.082959999999730,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.394160000000000,48.892029999999998,655577.915,6865950.406
101413.403420000002370,100723.808640000002924,99969.047340000004624,99073.175359999993816,98014.795360000003711,96763.406140000006417,95282.874790000001667,93532.177009999999427,91465.999559999996563,89034.493249999999534,86183.437229999995907,82855.816489999997430,78991.911540000000969,74531.326589999996941,69422.234769999995478,63924.271330000003218,58570.412199999998847,53599.440970000003290,48983.938150000001770,44696.298779999997350,40711.514179999998305,37007.837129999999888,33569.257230000002892,30381.058140000001004,27429.272899999999936,24699.414290000000619,22180.394570000000385,19868.074199999999109,17766.159199999998236,15877.895319999999629,14191.127990000000864,12683.797969999999623,297.474499999999978,297.474499999999978,297.504779999999982,300.600160000000017,303.313460000000021,304.929489999999987,305.896000000000015,306.440629999999999,306.887159999999994,307.146340000000009,307.469820000000027,308.100540000000024,308.880020000000002,309.257999999999981,309.866309999999999,311.884239999999977,315.560699999999997,319.337350000000015,322.259740000000022,325.063150000000007,326.997360000000015,328.883860000000027,330.535889999999995,332.273649999999975,333.768419999999992,335.068699999999978,336.790140000000008,340.378620000000012,347.814999999999998,359.288380000000018,371.266439999999989,371.266439999999989,59.765749999999997,0.500000000000000,"2","4",6.500000000000000,"10",29.875029999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,11.126670000000001,298.293679999999995,297.970950000000016,297.807230000000004,297.583989999999972,297.310360000000003,297.055650000000014,101274.908060000001569,101257.451170000000275,101234.175319999994827,101186.886549999995623,101035.341249999997672,100803.552330000005895,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.402700000000000,48.892009999999999,656204.066,6865943.412
101389.495869999998831,100699.860629999995581,99945.154230000000098,99049.818199999994249,97992.146959999998217,96741.334839999995893,95261.437120000002324,93511.333350000000792,91445.720350000003236,89014.789860000004410,86164.443750000005821,82837.751159999999800,78974.988389999998617,74515.625660000005155,69407.979229999997187,63911.807039999999688,58559.674720000002708,53590.207470000001194,48976.221649999999499,44689.739329999996698,40705.793010000001232,37003.017740000002959,33565.266309999999066,30377.826479999999719,27426.728009999998903,24697.446550000000570,22178.927270000000135,19867.021169999999984,17765.427410000000236,15877.449269999999160,14190.950829999999769,12683.840389999999388,297.363069999999993,297.363069999999993,297.468119999999999,300.814889999999991,303.362259999999992,304.977590000000021,305.908860000000004,306.433420000000012,306.877529999999979,307.140550000000019,307.466830000000016,308.094839999999976,308.899859999999990,309.263930000000016,309.872880000000009,311.914870000000008,315.564169999999990,319.351040000000012,322.284730000000025,325.044640000000015,326.991370000000018,328.890319999999974,330.534850000000006,332.284220000000005,333.777820000000020,335.074670000000026,336.795160000000010,340.372020000000020,347.808899999999994,359.283920000000023,371.267679999999984,371.267679999999984,61.856009999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.865290000000002,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,14.172499999999999,298.479690000000005,298.071030000000007,297.901580000000024,297.609680000000026,297.288889999999981,297.033470000000023,101285.686360000006971,101268.232059999994817,101244.959669999996549,101179.956980000002659,101010.751029999999446,100779.072109999993700,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.411240000000000,48.892000000000003,656830.226,6865937.597
101302.684729999993579,100613.647939999995288,99859.695959999997285,98965.867849999995087,97910.105370000004768,96661.100649999993038,95183.197620000006282,93435.353109999996377,91372.209419999999227,88943.884760000000824,86096.531180000005406,82773.406849999999395,78914.824819999994361,74460.025009999997565,69357.666970000005676,63867.638850000003004,58521.359479999999166,53557.090929999998480,48948.015619999998307,44665.713810000001104,40685.164819999998144,36985.586770000001707,33550.819779999997991,30366.032589999998891,27417.294630000000325,24690.094150000000809,22173.405869999998686,19863.091530000001512,17762.847119999998540,15876.013870000000679,14190.476899999999659,12684.143060000000332,297.285820000000001,297.285820000000001,297.473299999999995,301.155889999999999,303.486069999999984,305.070600000000013,305.977059999999994,306.478070000000002,306.884490000000028,307.130620000000022,307.472829999999988,308.096870000000024,308.956610000000012,309.348040000000026,309.908810000000017,311.980799999999988,315.575310000000002,319.390409999999974,322.348619999999983,325.021500000000003,326.954369999999983,328.891189999999995,330.536220000000014,332.287980000000005,333.782150000000001,335.081039999999973,336.804730000000006,340.376610000000028,347.808490000000006,359.293659999999988,371.271040000000028,371.271040000000028,69.368430000000004,0.500000000000000,"2","4",6.500000000000000,"10",29.835940000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,10.446669999999999,298.087220000000002,297.786510000000021,297.634889999999984,297.442979999999977,297.168470000000013,296.919510000000002,101154.864400000005844,101137.418340000003809,101114.156929999997374,101070.851930000004359,100923.506590000004508,100692.164499999998952,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.419780000000000,48.891979999999997,657456.378,6865930.738
101236.388449999998556,100547.749880000003031,99794.527719999998226,98901.852639999997336,97847.365929999999935,96599.774969999998575,95123.399659999995492,93377.167159999997239,91315.937030000000959,88889.750060000005760,86044.710630000001402,82724.277029999997467,78868.960439999995288,74417.614159999997355,69319.203649999995832,63833.844259999998030,58492.072090000001481,53531.850910000001022,48926.446909999998752,44647.417110000002140,40669.543160000001080,36972.316729999998643,33539.789409999997588,30357.021840000001248,27410.094329999999900,24684.490320000000793,22169.199509999998554,19860.104930000001332,17760.878789999998844,15874.906269999999495,14190.100089999999909,12684.360959999999977,297.199290000000019,297.199290000000019,297.619669999999985,301.303549999999973,303.559779999999989,305.166159999999991,306.002659999999992,306.497659999999996,306.907089999999982,307.121980000000008,307.470480000000009,308.103380000000016,308.965170000000001,309.402670000000001,309.933859999999981,312.018950000000018,315.599699999999984,319.421929999999975,322.384220000000028,325.067839999999990,326.930319999999995,328.880949999999984,330.530770000000018,332.288630000000012,333.791069999999991,335.086470000000020,336.815949999999987,340.379399999999976,347.801930000000027,359.299289999999985,371.274360000000001,371.274360000000001,75.110420000000005,0.500000000000000,"2","4",6.500000000000000,"10",29.818040000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,6.395000000000000,297.822130000000016,297.578590000000020,297.433850000000007,297.290970000000016,297.169379999999990,296.830539999999985,101040.970319999993080,101023.530369999993127,101000.277109999995446,100971.210540000000037,100930.517330000002403,100625.747980000000098,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.428320000000000,48.891970000000001,658082.540,6865925.059
101190.809429999993881,100502.507169999997132,99749.887069999997038,98858.057600000000093,97804.543109999998705,96557.897089999998570,95082.492180000001099,93337.339139999996405,91277.352790000004461,88852.607650000005378,86009.243530000007013,82690.732789999994566,78837.584570000006352,74388.688620000000810,69293.102180000001681,63810.834549999999581,58472.073440000000119,53514.568599999998696,48911.573989999997139,44634.685680000002321,40658.724880000001576,36963.216749999999593,33532.231039999998757,30350.837550000000192,27405.126970000001165,24680.600519999999960,22166.268149999999878,19858.025079999999434,17759.540809999998601,15874.187889999999243,14189.883770000000368,12684.608589999999822,297.187500000000000,297.187500000000000,297.763260000000002,301.459810000000004,303.666389999999978,305.213649999999973,306.021189999999990,306.512020000000007,306.916409999999985,307.134259999999983,307.468119999999999,308.109879999999976,308.973729999999989,309.457299999999975,309.958910000000003,312.057090000000017,315.624099999999999,319.453460000000007,322.419809999999984,325.072760000000017,326.949419999999975,328.885379999999998,330.530719999999974,332.288149999999973,333.791609999999991,335.088840000000005,336.821199999999976,340.389949999999999,347.803879999999992,359.290669999999977,371.275460000000010,371.275460000000010,79.036320000000003,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.436860000000000,48.891950000000001,658708.694,6865918.335
101473.396949999994831,100785.549530000003870,100033.139160000006086,99136.932019999992917,98075.743990000002668,96822.501539999997476,95340.919120000005933,93589.320120000003953,91522.036359999998240,89089.403810000003432,86236.889530000000377,82907.809829999998328,79042.085600000005797,74578.584799999996903,69466.362129999994067,63963.781049999997776,58602.893869999999879,53624.303260000000591,49003.932990000001155,44713.913000000000466,40727.061070000003383,37020.751290000000154,33578.737910000003467,30387.730709999999817,27434.194830000000366,24703.248520000001008,22183.622699999999895,19871.198430000000371,17769.032029999998485,15880.059059999999590,14192.296619999999166,12684.264300000000731,298.657170000000008,298.657170000000008,298.916279999999972,300.360959999999977,303.276079999999979,305.160230000000013,306.110810000000015,306.565670000000011,306.911360000000002,307.163130000000024,307.501599999999996,308.329360000000008,309.071759999999983,309.577119999999979,310.082249999999988,311.880069999999989,315.345649999999978,319.124810000000025,322.326110000000028,325.155829999999980,327.061309999999992,328.798020000000008,330.402210000000025,332.249160000000018,333.825510000000008,335.144380000000012,336.951579999999979,340.602489999999989,347.945060000000012,359.309829999999977,371.205030000000022,371.205030000000022,53.813510000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.223350000000000,48.886569999999999,643047.979,6865452.932
