UT_1,UT_2,UT_3,UT_4,UT_5,UT_6,UT_7,UT_8,UT_9,UT_10,UT_11,UT_12,UT_13,UT_14,UT_15,UT_16,UT_17,UT_18,UT_19,UT_20,UT_21,UT_22,UT_23,UT_24,UT_25,UT_26,UT_27,UT_28,UT_29,UT_30,UT_31,UT_32,ZS,longitude,latitude,BLD_HEIGHT,X,Y
-1.900680000000000,-1.900680000000000,-1.803230000000000,-5.092620000000000,-6.351050000000000,-6.232380000000000,-4.820190000000000,-3.336250000000000,-2.216450000000000,-0.946010000000000,0.794690000000000,2.646600000000000,2.532270000000000,3.194060000000000,4.828500000000000,5.603230000000000,3.509360000000000,0.845050000000000,1.192200000000000,-0.694280000000000,-1.426440000000000,-1.636510000000000,-1.813570000000000,-2.322050000000000,-3.291910000000000,-4.349890000000000,-4.804900000000000,-4.729320000000000,-5.134990000000000,-5.015130000000000,-3.828230000000000,-3.828230000000000,39.097560000000001,2.295940000000000,48.892150000000001,23.201670000000000,648376.414,6866023.484
-1.631160000000000,-1.631160000000000,-1.797780000000000,-4.836760000000000,-6.596090000000000,-6.139930000000000,-4.832570000000000,-3.340420000000000,-2.206490000000000,-0.964810000000000,0.882010000000000,2.590310000000000,2.607540000000000,3.100250000000000,4.801100000000000,5.634890000000000,3.479980000000000,0.725070000000000,1.192040000000000,-0.638310000000000,-1.485630000000000,-1.628510000000000,-1.840090000000000,-2.285960000000000,-3.293260000000000,-4.366820000000000,-4.853850000000000,-4.750580000000000,-5.123280000000000,-5.035370000000000,-3.829830000000000,-3.829830000000000,39.513800000000003,2.304480000000000,48.892139999999998,12.762499999999999,649002.564,6866016.823
-1.743720000000000,-1.743720000000000,-1.361930000000000,-5.318340000000000,-6.471760000000000,-6.167540000000000,-4.813350000000000,-3.313590000000000,-2.165600000000000,-0.956360000000000,0.970200000000000,2.553420000000000,2.545500000000000,3.063960000000000,4.796230000000000,5.661730000000000,3.486830000000000,0.673480000000000,1.214670000000000,-0.646280000000000,-1.523070000000000,-1.594460000000000,-1.889930000000000,-2.296080000000000,-3.291990000000000,-4.353690000000000,-4.876930000000000,-4.778130000000000,-5.132770000000000,-5.068180000000000,-3.817090000000000,-3.817090000000000,44.597560000000001,2.313020000000000,48.892130000000002,13.311669999999999,649628.714,6866010.230
-1.441280000000000,-1.441280000000000,-1.620750000000000,-5.611670000000000,-6.719810000000000,-5.925370000000000,-4.756570000000000,-3.244830000000000,-2.112020000000000,-0.884920000000000,0.976400000000000,2.584670000000000,2.511740000000000,3.100760000000000,4.810260000000000,5.653120000000000,3.457590000000000,0.737970000000000,1.198380000000000,-0.671720000000000,-1.517040000000000,-1.563310000000000,-1.967240000000000,-2.328240000000000,-3.252350000000000,-4.334640000000000,-4.874600000000000,-4.799960000000000,-5.148340000000000,-5.106560000000000,-3.794990000000000,-3.794990000000000,56.989289999999997,2.321560000000000,48.892119999999998,20.042500000000000,650254.866,6866003.704
-1.716800000000000,-1.716800000000000,-2.093300000000000,-6.235760000000000,-6.509110000000000,-5.901130000000000,-4.653140000000000,-3.081850000000000,-2.011760000000000,-0.797570000000000,0.973490000000000,2.563170000000000,2.507060000000000,3.087050000000000,4.849500000000000,5.646770000000000,3.417650000000000,0.822960000000000,1.226230000000000,-0.744200000000000,-1.514720000000000,-1.534210000000000,-1.983760000000000,-2.362950000000000,-3.236580000000000,-4.325410000000000,-4.866850000000000,-4.840060000000000,-5.154180000000000,-5.111070000000000,-3.803880000000000,-3.803880000000000,70.140580000000000,2.330110000000000,48.892110000000002,19.236670000000000,650881.751,6865997.239
-1.675470000000000,-1.675470000000000,-2.979850000000000,-6.113810000000000,-6.449220000000000,-5.761930000000000,-4.605650000000000,-3.073250000000000,-2.002800000000000,-0.677160000000000,0.888260000000000,2.602700000000000,2.465290000000000,3.152120000000000,4.875710000000000,5.636560000000000,3.333940000000000,0.991280000000000,1.200660000000000,-0.819130000000000,-1.522800000000000,-1.493270000000000,-1.949300000000000,-2.383430000000000,-3.249800000000000,-4.317650000000000,-4.884020000000000,-4.898590000000000,-5.154420000000000,-5.084670000000000,-3.831820000000000,-3.831820000000000,74.363150000000005,2.338650000000000,48.892099999999999,20.715000000000000,651507.904,6865990.849
-1.674370000000000,-1.674370000000000,-3.156450000000000,-6.043490000000000,-6.277340000000000,-5.806430000000000,-4.659580000000000,-3.188390000000000,-2.124420000000000,-0.560790000000000,0.735520000000000,2.587720000000000,2.424300000000000,3.095190000000000,4.928930000000000,5.623730000000000,3.281470000000000,1.053410000000000,1.124420000000000,-0.795280000000000,-1.518170000000000,-1.484600000000000,-1.941300000000000,-2.356420000000000,-3.268120000000000,-4.292670000000000,-4.887640000000000,-4.960250000000000,-5.176560000000000,-5.068110000000000,-3.853710000000000,-3.853710000000000,61.303080000000001,2.347190000000000,48.892090000000003,14.436669999999999,652134.058,6865984.526
-1.684460000000000,-1.684460000000000,-3.316950000000000,-5.639770000000000,-6.307240000000000,-5.668530000000000,-4.707010000000000,-3.339320000000000,-2.214010000000000,-0.679520000000000,0.717960000000000,2.506110000000000,2.493700000000000,3.010530000000000,4.912640000000000,5.620000000000000,3.262750000000000,1.096520000000000,0.999930000000000,-0.668200000000000,-1.568370000000000,-1.519580000000000,-1.954450000000000,-2.347850000000000,-3.242010000000000,-4.235760000000000,-4.846410000000000,-4.992370000000000,-5.239820000000000,-5.073220000000000,-3.853320000000000,-3.853320000000000,54.003570000000003,2.355730000000000,48.892080000000000,15.502500000000000,652760.213,6865978.271
-1.779230000000000,-1.779230000000000,-3.307240000000000,-5.786100000000000,-6.204750000000000,-5.717210000000000,-4.736910000000000,-3.305710000000000,-2.184250000000000,-0.812750000000000,0.761390000000000,2.430520000000000,2.520510000000000,2.991150000000000,4.904640000000000,5.622390000000000,3.292230000000000,1.056720000000000,0.962010000000000,-0.603590000000000,-1.583260000000000,-1.590890000000000,-1.992220000000000,-2.408390000000000,-3.152970000000000,-4.172920000000000,-4.801470000000000,-4.973370000000000,-5.276260000000000,-5.112040000000000,-3.842320000000000,-3.842320000000000,52.535060000000001,2.364270000000000,48.892069999999997,10.683330000000000,653386.369,6865972.084
-1.889390000000000,-1.889390000000000,-3.449400000000000,-5.644910000000000,-6.399250000000000,-5.602550000000000,-4.717550000000000,-3.387990000000000,-2.158110000000000,-0.797560000000000,0.806270000000000,2.421620000000000,2.489750000000000,3.025790000000000,4.855420000000000,5.666360000000000,3.358920000000000,0.935760000000000,1.006730000000000,-0.575880000000000,-1.550850000000000,-1.677570000000000,-1.991780000000000,-2.468610000000000,-3.150970000000000,-4.134080000000000,-4.724750000000000,-4.951020000000000,-5.314320000000000,-5.126810000000000,-3.843150000000000,-3.843150000000000,54.077919999999999,2.372810000000000,48.892060000000001,18.170000000000002,654012.525,6865965.965
-1.951820000000000,-1.951820000000000,-3.376580000000000,-5.840830000000000,-6.305690000000000,-5.684190000000000,-4.704280000000000,-3.351290000000000,-2.104670000000000,-0.785240000000000,0.796450000000000,2.485480000000000,2.442770000000000,3.010910000000000,4.859420000000000,5.698980000000000,3.427550000000000,0.876820000000000,1.169600000000000,-0.692280000000000,-1.430730000000000,-1.796740000000000,-1.993160000000000,-2.472100000000000,-3.179080000000000,-4.124950000000000,-4.702440000000000,-4.906010000000000,-5.322620000000000,-5.158350000000000,-3.845440000000000,-3.845440000000000,55.293990000000001,2.381350000000000,48.892049999999998,12.605000000000000,654638.682,6865959.913
-1.930460000000000,-1.930460000000000,-3.328610000000000,-5.744930000000000,-6.459630000000000,-5.557630000000000,-4.692660000000000,-3.301530000000000,-2.054170000000000,-0.793590000000000,0.814350000000000,2.570520000000000,2.465390000000000,2.983550000000000,4.813750000000000,5.768090000000000,3.438980000000000,0.883550000000000,1.349960000000000,-0.874030000000000,-1.329040000000000,-1.902660000000000,-2.002710000000000,-2.418790000000000,-3.222650000000000,-4.120330000000000,-4.686430000000000,-4.898350000000000,-5.327570000000000,-5.166540000000000,-3.859220000000000,-3.859220000000000,56.958930000000002,2.389890000000000,48.892029999999998,13.862500000000001,655264.831,6865952.817
-1.914130000000000,-1.914130000000000,-3.185470000000000,-5.922380000000000,-6.328160000000000,-5.500310000000000,-4.565220000000000,-3.253080000000000,-2.041870000000000,-0.847370000000000,0.837870000000000,2.640070000000000,2.404530000000000,2.941180000000000,4.862670000000000,5.803370000000000,3.371140000000000,0.910850000000000,1.422020000000000,-0.973660000000000,-1.338390000000000,-1.925720000000000,-2.044420000000000,-2.390470000000000,-3.217940000000000,-4.124300000000000,-4.694360000000000,-4.884880000000000,-5.333530000000000,-5.189410000000000,-3.863890000000000,-3.863890000000000,59.765749999999997,2.398430000000000,48.892020000000002,11.126670000000001,655890.990,6865946.901
-1.882390000000000,-1.882390000000000,-3.368690000000000,-5.957550000000000,-6.485330000000000,-5.375930000000000,-4.424340000000000,-3.147250000000000,-1.975730000000000,-0.903890000000000,0.874600000000000,2.620880000000000,2.466560000000000,2.998260000000000,4.891260000000000,5.840990000000000,3.314600000000000,0.982430000000000,1.391720000000000,-0.954390000000000,-1.425320000000000,-1.923230000000000,-2.048390000000000,-2.403700000000000,-3.185820000000000,-4.125850000000000,-4.684560000000000,-4.870610000000000,-5.337310000000000,-5.208530000000000,-3.872440000000000,-3.872440000000000,61.856009999999998,2.406970000000000,48.892009999999999,14.172499999999999,656517.150,6865941.052
-2.274200000000000,-2.274200000000000,-3.593420000000000,-6.144290000000000,-6.383030000000000,-5.374450000000000,-4.341960000000000,-2.980550000000000,-1.866250000000000,-0.838780000000000,0.774430000000000,2.630860000000000,2.435900000000000,3.086050000000000,5.004740000000000,5.818090000000000,3.253270000000000,1.044070000000000,1.350960000000000,-0.894480000000000,-1.471220000000000,-1.972750000000000,-2.038210000000000,-2.406890000000000,-3.191610000000000,-4.123810000000000,-4.684990000000000,-4.868030000000000,-5.343000000000000,-5.221490000000000,-3.882800000000000,-3.882800000000000,69.368430000000004,2.415510000000000,48.891990000000000,10.446669999999999,657143.302,6865934.159
-2.419420000000000,-2.419420000000000,-4.206430000000000,-6.168860000000000,-6.490220000000000,-5.351370000000000,-4.233210000000000,-2.812370000000000,-1.671630000000000,-0.752900000000000,0.706960000000000,2.576390000000000,2.634310000000000,3.115910000000000,5.073390000000000,5.798060000000000,3.197830000000000,1.038450000000000,1.257790000000000,-0.782900000000000,-1.494820000000000,-2.023210000000000,-2.034460000000000,-2.424000000000000,-3.192900000000000,-4.127050000000000,-4.675850000000000,-4.856040000000000,-5.347450000000000,-5.237870000000000,-3.890650000000000,-3.890650000000000,75.110420000000005,2.424050000000000,48.891979999999997,6.395000000000000,657769.463,6865928.446
-2.602390000000000,-2.602390000000000,-4.471800000000000,-6.322260000000000,-6.397500000000000,-5.286380000000000,-4.084630000000000,-2.693500000000000,-1.669530000000000,-0.682830000000000,0.738390000000000,2.620430000000000,2.651280000000000,3.135720000000000,5.168510000000000,5.789020000000000,3.163390000000000,1.004630000000000,1.219680000000000,-0.812770000000000,-1.464370000000000,-2.047370000000000,-2.022800000000000,-2.427390000000000,-3.195490000000000,-4.136640000000000,-4.684260000000000,-4.852510000000000,-5.348460000000000,-5.245570000000000,-3.904590000000000,-3.904590000000000,79.036320000000003,2.432590000000000,48.891959999999997,999.000000000000000,658395.617,6865921.689
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53.813510000000001,2.219080000000000,48.886569999999999,999.000000000000000,642734.869,6865456.020
-2.163100000000000,-2.163100000000000,-2.778250000000000,-4.534050000000000,-6.407140000000000,-5.712100000000000,-4.429870000000000,-3.271000000000000,-2.145340000000000,-0.977810000000000,0.714890000000000,2.500290000000000,2.592110000000000,3.621590000000000,4.864100000000000,5.346020000000000,3.345860000000000,0.859000000000000,1.003280000000000,-0.484190000000000,-1.339230000000000,-1.500290000000000,-1.905530000000000,-2.600280000000000,-3.383280000000000,-4.206360000000000,-4.619270000000000,-4.747420000000000,-5.116230000000000,-4.960880000000000,-3.766980000000000,-3.766980000000000,66.242230000000006,2.227620000000000,48.886569999999999,17.576670000000000,643361.090,6865449.860
-1.824960000000000,-1.824960000000000,-3.609600000000000,-4.220210000000000,-6.421410000000000,-5.861890000000000,-4.419450000000000,-3.286330000000000,-2.173210000000000,-1.014400000000000,0.703550000000000,2.486300000000000,2.583840000000000,3.594470000000000,4.853260000000000,5.357900000000000,3.334150000000000,0.880110000000000,0.988180000000000,-0.524880000000000,-1.292570000000000,-1.518550000000000,-1.873700000000000,-2.609020000000000,-3.390020000000000,-4.245860000000000,-4.619760000000000,-4.736330000000000,-5.122570000000000,-4.981260000000000,-3.770840000000000,-3.770840000000000,50.250599999999999,2.236160000000000,48.886560000000003,17.421669999999999,643987.301,6865442.657
-2.280150000000000,-2.280150000000000,-3.031550000000000,-4.791980000000000,-6.146500000000000,-6.068150000000000,-4.636220000000000,-3.308190000000000,-2.220760000000000,-1.029870000000000,0.589300000000000,2.467520000000000,2.571130000000000,3.561530000000000,4.816300000000000,5.402690000000000,3.395300000000000,0.906400000000000,0.961190000000000,-0.522080000000000,-1.276070000000000,-1.514290000000000,-1.809570000000000,-2.609540000000000,-3.440320000000000,-4.252300000000000,-4.646770000000000,-4.736320000000000,-5.128200000000000,-4.977240000000000,-3.782070000000000,-3.782070000000000,40.321100000000001,2.244700000000000,48.886560000000003,19.408890000000000,644613.523,6865436.633
-2.072910000000000,-2.072910000000000,-3.172100000000000,-4.371520000000000,-6.320630000000000,-6.029290000000000,-4.642650000000000,-3.414750000000000,-2.210060000000000,-1.075260000000000,0.643020000000000,2.413450000000000,2.542920000000000,3.461730000000000,4.785970000000000,5.437190000000000,3.462920000000000,0.922070000000000,0.973590000000000,-0.575970000000000,-1.271470000000000,-1.492870000000000,-1.796040000000000,-2.606640000000000,-3.426780000000000,-4.281430000000000,-4.655770000000000,-4.731940000000000,-5.143880000000000,-4.978310000000000,-3.792260000000000,-3.792260000000000,37.596130000000002,2.253240000000000,48.886560000000003,20.539999999999999,645239.746,6865430.676
-2.208700000000000,-2.208700000000000,-2.887470000000000,-4.672160000000000,-6.174830000000000,-6.098010000000000,-4.718560000000000,-3.388060000000000,-2.259910000000000,-1.045560000000000,0.675040000000000,2.472850000000000,2.459100000000000,3.403540000000000,4.745190000000000,5.478590000000000,3.483280000000000,0.931110000000000,1.074480000000000,-0.658820000000000,-1.300630000000000,-1.529000000000000,-1.806740000000000,-2.590060000000000,-3.349640000000000,-4.282820000000000,-4.667440000000000,-4.718150000000000,-5.154730000000000,-4.993210000000000,-3.797650000000000,-3.797650000000000,39.365580000000001,2.261780000000000,48.886550000000000,16.922219999999999,645865.960,6865423.676
-1.920450000000000,-1.920450000000000,-3.063630000000000,-4.422970000000000,-6.445780000000000,-5.986450000000000,-4.674280000000000,-3.401180000000000,-2.269490000000000,-1.022370000000000,0.760390000000000,2.519190000000000,2.429410000000000,3.362080000000000,4.731870000000000,5.508820000000000,3.513820000000000,0.903130000000000,1.175770000000000,-0.729470000000000,-1.302690000000000,-1.577270000000000,-1.783050000000000,-2.563390000000000,-3.349520000000000,-4.281080000000000,-4.679430000000000,-4.706220000000000,-5.167880000000000,-5.010570000000000,-3.800770000000000,-3.800770000000000,40.297020000000003,2.270310000000000,48.886550000000000,15.726670000000000,646491.451,6865417.862
-1.953610000000000,-1.953610000000000,-2.734470000000000,-4.749440000000000,-6.255750000000000,-6.072020000000000,-4.828440000000000,-3.409920000000000,-2.283850000000000,-0.971210000000000,0.785420000000000,2.575390000000000,2.421210000000000,3.332480000000000,4.747480000000000,5.541550000000000,3.486260000000000,0.904590000000000,1.207600000000000,-0.757770000000000,-1.310790000000000,-1.625070000000000,-1.765860000000000,-2.521460000000000,-3.325720000000000,-4.300310000000000,-4.713330000000000,-4.702790000000000,-5.165350000000000,-5.028050000000000,-3.806370000000000,-3.806370000000000,40.560519999999997,2.278850000000000,48.886539999999997,18.154440000000001,647117.666,6865410.997
-1.678820000000000,-1.678820000000000,-2.563420000000000,-4.935690000000000,-6.452200000000000,-5.984520000000000,-4.881810000000000,-3.448700000000000,-2.230480000000000,-0.926310000000000,0.821530000000000,2.595500000000000,2.457010000000000,3.258600000000000,4.760830000000000,5.550120000000000,3.455370000000000,0.870370000000000,1.186250000000000,-0.734970000000000,-1.343340000000000,-1.644930000000000,-1.769920000000000,-2.453840000000000,-3.314040000000000,-4.329880000000000,-4.770650000000000,-4.720850000000000,-5.144690000000000,-5.039560000000000,-3.816680000000000,-3.816680000000000,42.680650000000000,2.287390000000000,48.886539999999997,19.366669999999999,647743.892,6865405.311
-1.685620000000000,-1.685620000000000,-2.154590000000000,-5.128660000000000,-6.316440000000000,-6.147890000000000,-4.948090000000000,-3.386440000000000,-2.166200000000000,-0.911550000000000,0.863210000000000,2.611480000000000,2.517360000000000,3.143310000000000,4.758950000000000,5.571230000000000,3.447980000000000,0.777330000000000,1.176530000000000,-0.675220000000000,-1.386710000000000,-1.658480000000000,-1.822370000000000,-2.364060000000000,-3.304930000000000,-4.359970000000000,-4.825780000000000,-4.746210000000000,-5.128230000000000,-5.046810000000000,-3.825230000000000,-3.825230000000000,46.489530000000002,2.295930000000000,48.886530000000000,22.446670000000001,648370.108,6865398.581
-1.509980000000000,-1.509980000000000,-2.053620000000000,-5.256210000000000,-6.468490000000000,-6.042350000000000,-4.884490000000000,-3.284760000000000,-2.120300000000000,-0.923540000000000,0.953170000000000,2.601070000000000,2.567890000000000,3.053260000000000,4.739550000000000,5.578890000000000,3.410690000000000,0.733190000000000,1.162920000000000,-0.628880000000000,-1.427990000000000,-1.647980000000000,-1.860210000000000,-2.317990000000000,-3.302150000000000,-4.382510000000000,-4.879040000000000,-4.777010000000000,-5.114120000000000,-5.061940000000000,-3.826530000000000,-3.826530000000000,50.485819999999997,2.304470000000000,48.886519999999997,19.151669999999999,648996.326,6865391.919
-1.549730000000000,-1.549730000000000,-1.821500000000000,-5.648280000000000,-6.419710000000000,-6.096070000000000,-4.797800000000000,-3.180910000000000,-2.091200000000000,-0.927430000000000,1.071930000000000,2.564780000000000,2.593700000000000,3.022140000000000,4.758660000000000,5.604210000000000,3.412150000000000,0.735220000000000,1.167280000000000,-0.618470000000000,-1.468560000000000,-1.620860000000000,-1.905200000000000,-2.305950000000000,-3.294260000000000,-4.369570000000000,-4.905260000000000,-4.812380000000000,-5.126580000000000,-5.088990000000000,-3.815350000000000,-3.815350000000000,55.669890000000002,2.313010000000000,48.886519999999997,16.848890000000001,649622.554,6865386.437
-1.402060000000000,-1.402060000000000,-2.355150000000000,-5.713800000000000,-6.618270000000000,-6.027220000000000,-4.718240000000000,-3.173960000000000,-2.072970000000000,-0.865280000000000,1.102930000000000,2.608960000000000,2.551720000000000,2.969700000000000,4.787020000000000,5.596900000000000,3.384100000000000,0.829000000000000,1.143770000000000,-0.661410000000000,-1.482000000000000,-1.586930000000000,-1.962490000000000,-2.315050000000000,-3.261870000000000,-4.338470000000000,-4.907010000000000,-4.845480000000000,-5.152070000000000,-5.115500000000000,-3.800660000000000,-3.800660000000000,65.811310000000006,2.321550000000000,48.886510000000001,16.701670000000000,650248.773,6865379.910
-1.774350000000000,-1.774350000000000,-3.245390000000000,-6.224450000000000,-6.484780000000000,-5.924330000000000,-4.634640000000000,-3.062300000000000,-2.016310000000000,-0.769150000000000,1.062290000000000,2.641340000000000,2.505420000000000,2.980360000000000,4.810260000000000,5.589500000000000,3.333950000000000,0.913220000000000,1.129570000000000,-0.731450000000000,-1.492280000000000,-1.556590000000000,-1.978600000000000,-2.337130000000000,-3.237480000000000,-4.320460000000000,-4.899170000000000,-4.895920000000000,-5.166500000000000,-5.106740000000000,-3.813790000000000,-3.813790000000000,79.461389999999994,2.330090000000000,48.886499999999998,16.347780000000000,650874.992,6865373.452
-2.061730000000000,-2.061730000000000,-4.154350000000000,-6.433620000000000,-6.524340000000000,-5.770790000000000,-4.462750000000000,-2.952070000000000,-1.931810000000000,-0.621420000000000,1.015960000000000,2.662370000000000,2.501220000000000,3.000450000000000,4.836070000000000,5.599780000000000,3.229710000000000,0.958000000000000,1.130960000000000,-0.823640000000000,-1.533790000000000,-1.514350000000000,-1.932620000000000,-2.372020000000000,-3.240630000000000,-4.318740000000000,-4.909170000000000,-4.950090000000000,-5.175380000000000,-5.076760000000000,-3.841010000000000,-3.841010000000000,87.535820000000001,2.338630000000000,48.886490000000002,15.711670000000000,651501.213,6865367.061
-1.864980000000000,-1.864980000000000,-3.631850000000000,-6.312210000000000,-6.367940000000000,-5.873420000000000,-4.622230000000000,-3.078780000000000,-2.067740000000000,-0.518500000000000,0.864500000000000,2.703150000000000,2.426460000000000,2.989850000000000,4.891960000000000,5.604140000000000,3.164460000000000,0.987200000000000,1.100210000000000,-0.829350000000000,-1.565520000000000,-1.519100000000000,-1.921260000000000,-2.351320000000000,-3.261700000000000,-4.307060000000000,-4.901600000000000,-4.997530000000000,-5.203570000000000,-5.059040000000000,-3.864660000000000,-3.864660000000000,70.786090000000002,2.347170000000000,48.886479999999999,16.645560000000000,652127.435,6865360.737
-1.331260000000000,-1.331260000000000,-2.967560000000000,-5.847560000000000,-6.430350000000000,-5.872020000000000,-4.778950000000000,-3.333080000000000,-2.284280000000000,-0.613010000000000,0.856610000000000,2.581640000000000,2.406540000000000,2.972430000000000,4.858240000000000,5.603140000000000,3.214330000000000,1.061140000000000,1.021330000000000,-0.733580000000000,-1.610680000000000,-1.554530000000000,-1.962930000000000,-2.316660000000000,-3.246110000000000,-4.258840000000000,-4.849330000000000,-5.025420000000000,-5.271480000000000,-5.063900000000000,-3.860460000000000,-3.860460000000000,58.452680000000001,2.355710000000000,48.886470000000003,15.036670000000001,652753.657,6865354.482
-1.374820000000000,-1.374820000000000,-2.324470000000000,-5.646820000000000,-6.261410000000000,-5.954260000000000,-4.858520000000000,-3.342370000000000,-2.316350000000000,-0.786610000000000,0.890140000000000,2.459370000000000,2.414410000000000,2.918220000000000,4.846110000000000,5.612440000000000,3.297630000000000,1.027720000000000,0.990070000000000,-0.646090000000000,-1.606230000000000,-1.631760000000000,-2.025660000000000,-2.374320000000000,-3.180450000000000,-4.188100000000000,-4.799150000000000,-4.991350000000000,-5.309610000000000,-5.112400000000000,-3.846270000000000,-3.846270000000000,55.433740000000000,2.364250000000000,48.886460000000000,16.539999999999999,653379.880,6865348.294
-1.329920000000000,-1.329920000000000,-2.126310000000000,-5.540600000000000,-6.462810000000000,-5.868730000000000,-4.798320000000000,-3.347410000000000,-2.273750000000000,-0.837230000000000,0.935340000000000,2.411300000000000,2.464070000000000,2.897000000000000,4.800970000000000,5.647190000000000,3.396270000000000,0.933260000000000,1.048480000000000,-0.594910000000000,-1.587150000000000,-1.696590000000000,-2.021680000000000,-2.474440000000000,-3.176540000000000,-4.145500000000000,-4.730650000000000,-4.955830000000000,-5.340810000000000,-5.129170000000000,-3.849050000000000,-3.849050000000000,59.713740000000001,2.372790000000000,48.886450000000004,18.203330000000001,654006.104,6865342.174
-1.612270000000000,-1.612270000000000,-2.058150000000000,-5.921540000000000,-6.413870000000000,-5.873730000000000,-4.721410000000000,-3.249410000000000,-2.149290000000000,-0.807240000000000,0.931070000000000,2.411220000000000,2.471100000000000,2.896630000000000,4.781370000000000,5.684380000000000,3.438110000000000,0.844450000000000,1.196860000000000,-0.651000000000000,-1.477210000000000,-1.793820000000000,-2.017890000000000,-2.518410000000000,-3.209920000000000,-4.143040000000000,-4.704010000000000,-4.909890000000000,-5.344620000000000,-5.163170000000000,-3.849510000000000,-3.849510000000000,64.685230000000004,2.381330000000000,48.886429999999997,16.594439999999999,654632.319,6865335.009
-1.918470000000000,-1.918470000000000,-2.573700000000000,-6.041370000000000,-6.470390000000000,-5.736330000000000,-4.724370000000000,-3.283440000000000,-2.069150000000000,-0.689860000000000,0.957490000000000,2.470840000000000,2.507620000000000,2.836920000000000,4.747840000000000,5.733870000000000,3.448860000000000,0.763780000000000,1.369630000000000,-0.817820000000000,-1.362910000000000,-1.875780000000000,-2.024810000000000,-2.487240000000000,-3.251990000000000,-4.151520000000000,-4.685750000000000,-4.884140000000000,-5.348280000000000,-5.173950000000000,-3.863430000000000,-3.863430000000000,68.861310000000003,2.389870000000000,48.886420000000001,18.785000000000000,655258.545,6865329.024
-2.154710000000000,-2.154710000000000,-3.106500000000000,-6.046690000000000,-6.318460000000000,-5.698200000000000,-4.681570000000000,-3.261030000000000,-2.110620000000000,-0.746560000000000,0.924190000000000,2.594530000000000,2.426140000000000,2.906530000000000,4.773930000000000,5.759530000000000,3.348420000000000,0.837010000000000,1.387210000000000,-0.927760000000000,-1.309970000000000,-1.925220000000000,-2.069580000000000,-2.428520000000000,-3.259500000000000,-4.148100000000000,-4.693150000000000,-4.881530000000000,-5.350090000000000,-5.199600000000000,-3.869210000000000,-3.869210000000000,70.482900000000001,2.398410000000000,48.886409999999998,8.558890000000000,655884.771,6865323.107
-2.305030000000000,-2.305030000000000,-3.774030000000000,-6.091200000000000,-6.396010000000000,-5.494400000000000,-4.529550000000000,-3.167870000000000,-2.070080000000000,-0.857070000000000,0.904910000000000,2.649940000000000,2.472630000000000,2.965840000000000,4.830410000000000,5.790550000000000,3.236380000000000,0.960990000000000,1.331640000000000,-0.918940000000000,-1.388630000000000,-1.931370000000000,-2.072900000000000,-2.436200000000000,-3.226890000000000,-4.150130000000000,-4.691880000000000,-4.864570000000000,-5.353780000000000,-5.213770000000000,-3.878370000000000,-3.878370000000000,80.522890000000004,2.406950000000000,48.886389999999999,8.215000000000000,656510.990,6865316.146
-2.873910000000000,-2.873910000000000,-4.580700000000000,-6.370900000000000,-6.269220000000000,-5.291200000000000,-4.299970000000000,-2.906770000000000,-1.918930000000000,-0.819150000000000,0.956420000000000,2.674730000000000,2.427520000000000,3.139530000000000,4.949830000000000,5.770300000000000,3.127320000000000,1.034800000000000,1.286250000000000,-0.878090000000000,-1.440310000000000,-1.985140000000000,-2.069350000000000,-2.440240000000000,-3.226750000000000,-4.152830000000000,-4.696510000000000,-4.864830000000000,-5.357720000000000,-5.229500000000000,-3.889430000000000,-3.889430000000000,100.331710000000001,2.415490000000000,48.886380000000003,6.992220000000000,657137.218,6865310.365
-3.069270000000000,-3.069270000000000,-4.839650000000000,-6.391460000000000,-6.313830000000000,-5.322130000000000,-4.225360000000000,-2.761120000000000,-1.598880000000000,-0.665080000000000,0.919980000000000,2.677440000000000,2.549560000000000,3.150980000000000,5.036550000000000,5.746250000000000,3.014360000000000,1.026540000000000,1.178840000000000,-0.804800000000000,-1.448360000000000,-2.027940000000000,-2.063070000000000,-2.460900000000000,-3.232010000000000,-4.153310000000000,-4.685670000000000,-4.852430000000000,-5.367730000000000,-5.236450000000000,-3.903390000000000,-3.903390000000000,109.664879999999997,2.424030000000000,48.886360000000003,8.146670000000000,657763.438,6865303.539
